# kx	ky
 0.355882352941	 0.646078431373
 0.357843137255	 0.646078431373
 0.359803921569	 0.646078431373
 0.361764705882	 0.646078431373
 0.363725490196	 0.646078431373
 0.365686274510	 0.646078431373
 0.367647058824	 0.646078431373
 0.369607843137	 0.646078431373
 0.371568627451	 0.646078431373
 0.373529411765	 0.646078431373
 0.375490196078	 0.646078431373
 0.377450980392	 0.646078431373
 0.379411764706	 0.646078431373
 0.381372549020	 0.646078431373
 0.383333333333	 0.646078431373
 0.283333333333	 0.648039215686
 0.285294117647	 0.648039215686
 0.287254901961	 0.648039215686
 0.289215686275	 0.648039215686
 0.291176470588	 0.648039215686
 0.293137254902	 0.648039215686
 0.295098039216	 0.648039215686
 0.297058823529	 0.648039215686
 0.299019607843	 0.648039215686
 0.300980392157	 0.648039215686
 0.302941176471	 0.648039215686
 0.304901960784	 0.648039215686
 0.306862745098	 0.648039215686
 0.308823529412	 0.648039215686
 0.310784313725	 0.648039215686
 0.312745098039	 0.648039215686
 0.314705882353	 0.648039215686
 0.316666666667	 0.648039215686
 0.318627450980	 0.648039215686
 0.320588235294	 0.648039215686
 0.322549019608	 0.648039215686
 0.324509803922	 0.648039215686
 0.326470588235	 0.648039215686
 0.328431372549	 0.648039215686
 0.330392156863	 0.648039215686
 0.332352941176	 0.648039215686
 0.334313725490	 0.648039215686
 0.336274509804	 0.648039215686
 0.338235294118	 0.648039215686
 0.340196078431	 0.648039215686
 0.342156862745	 0.648039215686
 0.344117647059	 0.648039215686
 0.346078431373	 0.648039215686
 0.348039215686	 0.648039215686
 0.350000000000	 0.648039215686
 0.351960784314	 0.648039215686
 0.353921568627	 0.648039215686
 0.355882352941	 0.648039215686
 0.357843137255	 0.648039215686
